"p.std","p.pr","p.comb.std","p.comb.pr","prune.ok","alpha","delta.th","sigma"
0.922155688622755,0.726546906187625,1,1,TRUE,8,8,1
0.375249500998004,0.363273453093812,0.750499001996008,0.726546906187625,TRUE,8,8,1
0.0159680638722555,0.0558882235528942,0.031936127744511,0.111776447105788,TRUE,8,8,1
0.0561122244488978,0.031936127744511,0.112224448897796,0.063872255489022,TRUE,8,8,1
0.0200803212851406,0.00803212851405622,0.0401606425702811,0.0160642570281124,TRUE,8,8,1
0.199600798403194,0.259481037924152,0.311377245508982,0.367265469061876,TRUE,8,8,1
NA,NA,1,0.0112676056338028,TRUE,8,8,1
0.0958083832335329,0.0798403193612774,0.0399201596806387,0.0718562874251497,TRUE,8,8,1
0.124,0.171656686626747,0.248,0.343313373253493,TRUE,8,8,1
0.251497005988024,0.355289421157685,0.502994011976048,0.622754491017964,TRUE,8,8,1
NA,NA,0.0392156862745098,0.21978021978022,TRUE,8,8,1
0.0120481927710843,0.0159680638722555,0.0240963855421687,0.031936127744511,TRUE,8,8,1
0.526946107784431,0.56686626746507,1,1,TRUE,8,8,1
NA,NA,0.0194174757281553,0.0769230769230769,TRUE,8,8,1
0.399201596806387,0.395209580838323,0.622754491017964,0.790419161676647,TRUE,8,8,1
0.0678642714570858,0.0758483033932136,0.135728542914172,0.151696606786427,TRUE,8,8,1
0.530938123752495,0.570858283433134,1,1,TRUE,8,8,1
0.203592814371257,0.243512974051896,0.271457085828343,0.455089820359281,TRUE,8,8,1
0.455089820359281,0.706586826347305,0.622754491017964,0.359281437125749,TRUE,8,8,1
NA,NA,0.0365296803652968,0.0186915887850467,TRUE,8,8,1
0.354124748490946,0.34136546184739,0.708249496981891,0.682730923694779,TRUE,8,8,1
NA,NA,0.0181818181818182,1,TRUE,8,8,1
0.970059880239521,0.898203592814371,0.88622754491018,0.718562874251497,TRUE,8,8,1
0.850299401197605,0.790419161676647,0.606786427145709,0.471057884231537,TRUE,8,8,1
0.542914171656687,0.730538922155689,0.790419161676647,0.910179640718563,TRUE,8,8,1
0.0678642714570858,0.0518962075848303,0.135728542914172,0.103792415169661,TRUE,8,8,1
0.750499001996008,0.726546906187625,1,0.870259481037924,TRUE,8,8,1
0.103792415169661,0.0918163672654691,0.207584830339321,0.183632734530938,TRUE,8,8,1
0.0998003992015968,0.0838323353293413,0.199600798403194,0.167664670658683,TRUE,8,8,1
0.483033932135729,0.455089820359281,0.966067864271457,0.758483033932136,TRUE,8,8,1
NA,NA,0.133333333333333,1,TRUE,8,8,1
0.626746506986028,0.578842315369261,1,1,TRUE,8,8,1
0.0798403193612774,0.0758483033932136,0.0798403193612774,0.0798403193612774,TRUE,8,8,1
0.031936127744511,0.016,0.063872255489022,0.032,TRUE,8,8,1
0.359281437125749,0.518962075848303,0.718562874251497,1,TRUE,8,8,1
0.0239520958083832,0.008,0.0479041916167665,0.016,TRUE,8,8,1
0.064,0.016,0.128,0.032,TRUE,8,8,1
0.135728542914172,0.0918163672654691,0.271457085828343,0.183632734530938,TRUE,8,8,1
0.171656686626747,0.24750499001996,0.343313373253493,0.49500998003992,TRUE,8,8,1
0.998003992015968,0.910179640718563,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.487025948103792,0.7624750499002,0.974051896207585,0.902195608782435,TRUE,8,8,1
0.558882235528942,0.898203592814371,0.0479041916167665,0.0479041916167665,TRUE,8,8,1
NA,NA,0.0217391304347826,0.945812807881773,TRUE,8,8,1
NA,NA,0.02088772845953,0.0207253886010363,TRUE,8,8,1
NA,NA,0.0144404332129964,0.113074204946996,TRUE,8,8,1
0.0119760479041916,0.0119760479041916,0.0239520958083832,0.0239520958083832,TRUE,8,8,1
0.008,0.004,0.016,0.008,TRUE,8,8,1
0.0240963855421687,0.012,0.0481927710843374,0.024,TRUE,8,8,1
0.347305389221557,0.295409181636727,0.502994011976048,0.526946107784431,TRUE,8,8,1
NA,NA,0.043956043956044,0.0206185567010309,TRUE,8,8,1
0.339321357285429,0.219560878243513,0.0798403193612774,0.103792415169661,TRUE,8,8,1
0.435129740518962,0.427145708582834,0.854291417165669,0.854291417165669,TRUE,8,8,1
0.0598802395209581,0.0399201596806387,0.119760479041916,0.0798403193612774,TRUE,8,8,1
0.0918163672654691,0.12375249500998,0.183632734530938,0.24750499001996,TRUE,8,8,1
0.13682092555332,0.0399201596806387,0.27364185110664,0.0798403193612774,TRUE,8,8,1
0.119760479041916,0.103792415169661,0.239520958083832,0.0878243512974052,TRUE,8,8,1
0.107784431137725,0.0918163672654691,0.215568862275449,0.183632734530938,TRUE,8,8,1
0.108,0.036,0.216,0.072,TRUE,8,8,1
0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.858283433133733,0.906187624750499,1,1,TRUE,8,8,1
0.0838323353293413,0.06,0.167664670658683,0.12,TRUE,8,8,1
0.538922155688623,0.614770459081836,1,1,TRUE,8,8,1
NA,NA,0.0152671755725191,0.0148148148148148,TRUE,8,8,1
0.550898203592814,0.499001996007984,0.215568862275449,0.272,TRUE,8,8,1
0.6187624750499,0.694610778443114,0.74251497005988,0.862275449101796,TRUE,8,8,1
NA,NA,0.0089086859688196,1,TRUE,8,8,1
0.036,0.00804828973843058,0.072,0.0160965794768612,TRUE,8,8,1
0.203592814371257,0.315369261477046,0.407185628742515,0.630738522954092,TRUE,8,8,1
0.004,0.004,0.008,0.008,TRUE,8,8,1
0.199600798403194,0.203592814371257,0.399201596806387,0.407185628742515,TRUE,8,8,1
0.183632734530938,0.275449101796407,0.0479041916167665,0.0558882235528942,TRUE,8,8,1
0.0160642570281124,0.00401606425702811,0.0321285140562249,0.00803212851405622,TRUE,8,8,1
0.303393213572854,0.275449101796407,0.606786427145709,0.550898203592814,TRUE,8,8,1
0.0518962075848303,0.0598802395209581,0.103792415169661,0.119760479041916,TRUE,8,8,1
0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.0359281437125748,0.0159680638722555,0.0718562874251497,0.031936127744511,TRUE,8,8,1
0.934131736526946,0.854291417165669,1,1,TRUE,8,8,1
0.191616766467066,0.207584830339321,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.0598802395209581,0.147704590818363,0.119760479041916,0.199600798403194,TRUE,8,8,1
0.171656686626747,0.103792415169661,0.215568862275449,0.207584830339321,TRUE,8,8,1
0.818363273453094,0.650698602794411,1,1,TRUE,8,8,1
0.004,0.004,0.008,0.008,TRUE,8,8,1
0.159680638722555,0.155688622754491,0.119760479041916,0.0558882235528942,TRUE,8,8,1
0.662674650698603,0.602794411177645,1,1,TRUE,8,8,1
0.506986027944112,0.435129740518962,0.806387225548902,0.81437125748503,TRUE,8,8,1
0.854291417165669,0.850299401197605,0.686626746506986,1,TRUE,8,8,1
0.115768463073852,0.187624750499002,0.231536926147705,0.279441117764471,TRUE,8,8,1
0.115768463073852,0.183632734530938,0.231536926147705,0.367265469061876,TRUE,8,8,1
0.726546906187625,0.630738522954092,0.24750499001996,0.199600798403194,TRUE,8,8,1
0.367265469061876,0.283433133732535,0.734530938123752,0.56686626746507,TRUE,8,8,1
0.0359281437125748,0.031936127744511,0.0718562874251497,0.063872255489022,TRUE,8,8,1
0.0159680638722555,0.00798403193612774,0.031936127744511,0.0159680638722555,TRUE,8,8,1
0.267465069860279,0.128,0.534930139720559,0.256,TRUE,8,8,1
0.163672654690619,0.19560878243513,0.119760479041916,0.031936127744511,TRUE,8,8,1
0.355289421157685,0.255489021956088,0.0718562874251497,0.0558882235528942,TRUE,8,8,1
0.02,0.00801603206412826,0.04,0.0160320641282565,TRUE,8,8,1
0.31936127744511,0.295409181636727,0.487025948103792,0.590818363273453,TRUE,8,8,1
0.004,0.00402414486921529,0.008,0.00804828973843058,TRUE,8,8,1
0.00399201596806387,0.004,0.00798403193612774,0.008,TRUE,8,8,1
0.0279441117764471,0.0518962075848303,0.0558882235528942,0.103792415169661,TRUE,8,8,1
0.69061876247505,0.554890219560878,0.407185628742515,0.287425149700599,TRUE,8,8,1
0.008,0.00399201596806387,0.016,0.00798403193612774,TRUE,8,8,1
0.263473053892216,0.235528942115768,0.111776447105788,0.327345309381238,TRUE,8,8,1
1,0.894211576846307,0.702594810379242,0.63872255489022,TRUE,8,8,1
0.219560878243513,0.179640718562874,0.24750499001996,0.303393213572854,TRUE,8,8,1
0.510978043912176,0.431137724550898,0.455089820359281,0.710578842315369,TRUE,8,8,1
0.031936127744511,0.0518962075848303,0.063872255489022,0.103792415169661,TRUE,8,8,1
NA,NA,0.00959232613908873,0.00943396226415094,TRUE,8,8,1
0.778443113772455,0.69061876247505,0.0798403193612774,0.0399201596806387,TRUE,8,8,1
0.024,0.00399201596806387,0.048,0.00798403193612774,TRUE,8,8,1
NA,NA,0.0201005025125628,0.31413612565445,TRUE,8,8,1
0.562874251497006,0.654690618762475,0.0878243512974052,0.0718562874251497,TRUE,8,8,1
0.439121756487026,0.38,0.159680638722555,0.144,TRUE,8,8,1
0.063872255489022,0.0479041916167665,0.127744510978044,0.0958083832335329,TRUE,8,8,1
0.822355289421158,0.830339321357285,0.279441117764471,0.359281437125749,TRUE,8,8,1
0.922155688622755,0.950099800399202,1,0.958083832335329,TRUE,8,8,1
0.0558882235528942,0.0239520958083832,0.111776447105788,0.0479041916167665,TRUE,8,8,1
0.0200803212851406,0.00401606425702811,0.0401606425702811,0.00803212851405622,TRUE,8,8,1
0.219560878243513,0.363273453093812,0.439121756487026,0.447105788423154,TRUE,8,8,1
0.42315369261477,0.518962075848303,0.375249500998004,0.359281437125749,TRUE,8,8,1
0.351297405189621,0.335329341317365,0.127744510978044,0.183632734530938,TRUE,8,8,1
0.63872255489022,0.702594810379242,1,1,TRUE,8,8,1
0.427145708582834,0.379241516966068,0.343313373253493,0.327345309381238,TRUE,8,8,1
0.04,0.052,0.08,0.104,TRUE,8,8,1
0.0798403193612774,0.0918163672654691,0.0159680638722555,0.00798403193612774,TRUE,8,8,1
0.211576846307385,0.347305389221557,0.42315369261477,0.694610778443114,TRUE,8,8,1
0.111776447105788,0.103792415169661,0.223552894211577,0.207584830339321,TRUE,8,8,1
0.127744510978044,0.119760479041916,0.255489021956088,0.239520958083832,TRUE,8,8,1
0.315369261477046,0.42315369261477,0.630738522954092,0.846307385229541,TRUE,8,8,1
0.439121756487026,0.419161676646707,0.31936127744511,0.263473053892216,TRUE,8,8,1
0.0601202404809619,0.02,0.120240480961924,0.04,TRUE,8,8,1
0.391217564870259,0.502994011976048,0.782435129740519,1,TRUE,8,8,1
NA,NA,0.266666666666667,0.413793103448276,TRUE,8,8,1
0.0558882235528942,0.103792415169661,0.111776447105788,0.0718562874251497,TRUE,8,8,1
0.0399201596806387,0.063872255489022,0.0798403193612774,0.0479041916167665,TRUE,8,8,1
0.0199600798403194,0.0119760479041916,0.0399201596806387,0.0239520958083832,TRUE,8,8,1
0.0279441117764471,0.012,0.0558882235528942,0.024,TRUE,8,8,1
0.111776447105788,0.151696606786427,0.223552894211577,0.303393213572854,TRUE,8,8,1
0.650698602794411,0.774451097804391,0.966067864271457,1,TRUE,8,8,1
0.838323353293413,0.582834331337325,1,1,TRUE,8,8,1
0.151696606786427,0.199600798403194,0.0159680638722555,0.0239520958083832,TRUE,8,8,1
0.0439121756487026,0.063872255489022,0.0878243512974052,0.127744510978044,TRUE,8,8,1
0.304609218436874,0.228456913827655,0.609218436873748,0.456913827655311,TRUE,8,8,1
0.285140562248996,0.164328657314629,0.570281124497992,0.328657314629259,TRUE,8,8,1
0.231536926147705,0.235528942115768,0.463073852295409,0.471057884231537,TRUE,8,8,1
0.0359281437125748,0.031936127744511,0.0718562874251497,0.063872255489022,TRUE,8,8,1
0.263473053892216,0.331337325349301,0.399201596806387,0.207584830339321,TRUE,8,8,1
0.147704590818363,0.183632734530938,0.295409181636727,0.303393213572854,TRUE,8,8,1
0.395209580838323,0.411177644710579,0.335329341317365,0.191616766467066,TRUE,8,8,1
0.0998003992015968,0.0878243512974052,0.031936127744511,0.00798403193612774,TRUE,8,8,1
0.032,0.0120240480961924,0.064,0.0240480961923848,TRUE,8,8,1
0.718562874251497,0.986027944111776,0.806387225548902,0.662674650698603,TRUE,8,8,1
0.295409181636727,0.239520958083832,0.359281437125749,0.31936127744511,TRUE,8,8,1
0.143712574850299,0.163672654690619,0.287425149700599,0.327345309381238,TRUE,8,8,1
0.331337325349301,0.243512974051896,0.143712574850299,0.17564870259481,TRUE,8,8,1
0.930139720558882,0.966067864271457,1,1,TRUE,8,8,1
0.267465069860279,0.502994011976048,0.223552894211577,0.111776447105788,TRUE,8,8,1
0.312625250501002,0.432,0.625250501002004,0.864,TRUE,8,8,1
0.63872255489022,0.610778443113772,0.790419161676647,1,TRUE,8,8,1
0.0279441117764471,0.0359281437125748,0.0558882235528942,0.0718562874251497,TRUE,8,8,1
0.008,0.00399201596806387,0.016,0.00798403193612774,TRUE,8,8,1
0.303393213572854,0.323353293413174,0.606786427145709,0.622754491017964,TRUE,8,8,1
0.00399201596806387,0.0399201596806387,0.00798403193612774,0.0798403193612774,TRUE,8,8,1
0.714570858283433,0.722554890219561,1,1,TRUE,8,8,1
NA,NA,0.0277777777777778,0.103896103896104,TRUE,8,8,1
0.402414486921529,0.272,0.804828973843058,0.544,TRUE,8,8,1
0.439121756487026,0.411177644710579,0.830339321357285,0.822355289421158,TRUE,8,8,1
0.411177644710579,0.626746506986028,0.287425149700599,0.223552894211577,TRUE,8,8,1
0.163672654690619,0.203592814371257,0.327345309381238,0.407185628742515,TRUE,8,8,1
0.00402414486921529,0.00400801603206413,0.00804828973843058,0.00801603206412826,TRUE,8,8,1
0.339321357285429,0.347305389221557,0.678642714570858,0.694610778443114,TRUE,8,8,1
0.0159680638722555,0.00399201596806387,0.031936127744511,0.00798403193612774,TRUE,8,8,1
0.239520958083832,0.227544910179641,0.479041916167665,0.455089820359281,TRUE,8,8,1
0.163672654690619,0.147704590818363,0.327345309381238,0.295409181636727,TRUE,8,8,1
0.127744510978044,0.119760479041916,0.255489021956088,0.239520958083832,TRUE,8,8,1
0.0119760479041916,0.00399201596806387,0.0239520958083832,0.00798403193612774,TRUE,8,8,1
0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.431137724550898,0.403193612774451,0.862275449101796,0.806387225548902,TRUE,8,8,1
0.37125748502994,0.463073852295409,0.74251497005988,0.487025948103792,TRUE,8,8,1
0.419161676646707,0.403193612774451,0.303393213572854,0.191616766467066,TRUE,8,8,1
0.882235528942116,0.966067864271457,0.431137724550898,0.367265469061876,TRUE,8,8,1
0.199600798403194,0.179640718562874,0.135728542914172,0.0479041916167665,TRUE,8,8,1
0.215568862275449,0.227544910179641,0.431137724550898,0.455089820359281,TRUE,8,8,1
0.119760479041916,0.167664670658683,0.239520958083832,0.335329341317365,TRUE,8,8,1
0.0758483033932136,0.127744510978044,0.151696606786427,0.255489021956088,TRUE,8,8,1
0.115768463073852,0.139720558882236,0.159680638722555,0.279441117764471,TRUE,8,8,1
0.259481037924152,0.259481037924152,0.518962075848303,0.518962075848303,TRUE,8,8,1
0.12375249500998,0.12375249500998,0.0878243512974052,0.111776447105788,TRUE,8,8,1
0.271457085828343,0.0239520958083832,0.542914171656687,0.0479041916167665,TRUE,8,8,1
0.00803212851405622,0.004,0.0160642570281124,0.008,TRUE,8,8,1
0.654690618762475,0.530938123752495,0.159680638722555,0.119760479041916,TRUE,8,8,1
0.031936127744511,0.0239520958083832,0.063872255489022,0.0479041916167665,TRUE,8,8,1
0.558882235528942,0.710578842315369,0.702594810379242,0.846307385229541,TRUE,8,8,1
0.966067864271457,0.930139720558882,1,1,TRUE,8,8,1
0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.119760479041916,0.131736526946108,0.239520958083832,0.127744510978044,TRUE,8,8,1
0.008,0.0119760479041916,0.016,0.0239520958083832,TRUE,8,8,1
0.802395209580838,0.934131736526946,1,0.870259481037924,TRUE,8,8,1
NA,NA,0.0087527352297593,0.180645161290323,TRUE,8,8,1
0.00399201596806387,0.00801603206412826,0.00798403193612774,0.0160320641282565,TRUE,8,8,1
NA,NA,0.0222222222222222,0.0254777070063694,TRUE,8,8,1
NA,NA,0.0291970802919708,0.170212765957447,TRUE,8,8,1
0.0518962075848303,0.0918163672654691,0.103792415169661,0.183632734530938,TRUE,8,8,1
0.00399201596806387,0.0159680638722555,0.00798403193612774,0.031936127744511,TRUE,8,8,1
0.308771929824561,0.473333333333333,0.516923076923077,0.946666666666667,TRUE,8,8,1
0.391217564870259,0.455089820359281,0.782435129740519,0.854291417165669,TRUE,8,8,1
0.734530938123752,0.678642714570858,1,1,TRUE,8,8,1
0.232,0.004,0.464,0.008,TRUE,8,8,1
0.00399201596806387,0.004,0.00798403193612774,0.008,TRUE,8,8,1
0.0678642714570858,0.0359281437125748,0.0479041916167665,0.0718562874251497,TRUE,8,8,1
0.582834331337325,0.487025948103792,0.215568862275449,0.127744510978044,TRUE,8,8,1
0.227544910179641,0.159680638722555,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.0279441117764471,0.0239520958083832,0.0558882235528942,0.0479041916167665,TRUE,8,8,1
0.207584830339321,0.187624750499002,0.167664670658683,0.271457085828343,TRUE,8,8,1
0.0159680638722555,0.0399201596806387,0.031936127744511,0.0798403193612774,TRUE,8,8,1
0.0598802395209581,0.0518962075848303,0.119760479041916,0.103792415169661,TRUE,8,8,1
0.646706586826347,0.610778443113772,1,1,TRUE,8,8,1
0.223552894211577,0.275449101796407,0.447105788423154,0.311377245508982,TRUE,8,8,1
0.0838323353293413,0.0838323353293413,0.111776447105788,0.111776447105788,TRUE,8,8,1
0.00400801603206413,0.00399201596806387,0.00801603206412826,0.00798403193612774,TRUE,8,8,1
0.335329341317365,0.455089820359281,0.167664670658683,0.375249500998004,TRUE,8,8,1
0.499001996007984,0.475049900199601,0.734530938123752,0.750499001996008,TRUE,8,8,1
0.510978043912176,0.574850299401198,1,1,TRUE,8,8,1
0.0758483033932136,0.0918163672654691,0.151696606786427,0.183632734530938,TRUE,8,8,1
0.0838323353293413,0.147704590818363,0.167664670658683,0.295409181636727,TRUE,8,8,1
0.403193612774451,0.467065868263473,0.806387225548902,0.934131736526946,TRUE,8,8,1
0.24750499001996,0.251497005988024,0.49500998003992,0.502994011976048,TRUE,8,8,1
0.702594810379242,0.770459081836327,1,1,TRUE,8,8,1
0.0518962075848303,0.063872255489022,0.103792415169661,0.111776447105788,TRUE,8,8,1
0.0359281437125748,0.0119760479041916,0.0718562874251497,0.0239520958083832,TRUE,8,8,1
0.475049900199601,0.379241516966068,0.63872255489022,0.758483033932136,TRUE,8,8,1
0.119760479041916,0.191616766467066,0.239520958083832,0.383233532934132,TRUE,8,8,1
0.187624750499002,0.29940119760479,0.0239520958083832,0.0159680638722555,TRUE,8,8,1
NA,NA,0.0888888888888889,0.0116959064327485,TRUE,8,8,1
0.187624750499002,0.19560878243513,0.0239520958083832,0.031936127744511,TRUE,8,8,1
0.0798403193612774,0.0718562874251497,0.159680638722555,0.143712574850299,TRUE,8,8,1
0.295409181636727,0.159680638722555,0.590818363273453,0.31936127744511,TRUE,8,8,1
0.648,0.642714570858283,0.728,0.934131736526946,TRUE,8,8,1
0.063872255489022,0.0798403193612774,0.127744510978044,0.159680638722555,TRUE,8,8,1
0.271457085828343,0.275449101796407,0.542914171656687,0.550898203592814,TRUE,8,8,1
0.327345309381238,0.215568862275449,0.0239520958083832,0.0159680638722555,TRUE,8,8,1
0.119760479041916,0.17564870259481,0.127744510978044,0.103792415169661,TRUE,8,8,1
0.004,0.00399201596806387,0.008,0.00798403193612774,TRUE,8,8,1
NA,NA,0.0869565217391304,1,TRUE,8,8,1
0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
NA,NA,0.0116279069767442,0.0117994100294985,TRUE,8,8,1
0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.0838323353293413,0.143712574850299,0.0159680638722555,0.00798403193612774,TRUE,8,8,1
0.255489021956088,0.307385229540918,0.127744510978044,0.17564870259481,TRUE,8,8,1
NA,NA,0.237154150197628,0.100840336134454,TRUE,8,8,1
0.227544910179641,0.235528942115768,0.0159680638722555,0.0159680638722555,TRUE,8,8,1
0.826347305389222,0.998003992015968,1,1,TRUE,8,8,1
0.383233532934132,0.550898203592814,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.383233532934132,0.582834331337325,0.766467065868264,0.502994011976048,TRUE,8,8,1
0.012,0.00801603206412826,0.024,0.0160320641282565,TRUE,8,8,1
0.578842315369261,0.514970059880239,1,1,TRUE,8,8,1
0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.0718562874251497,0.0838323353293413,0.00798403193612774,0.00798403193612774,TRUE,8,8,1
0.0518962075848303,0.0678642714570858,0.0239520958083832,0.0239520958083832,TRUE,8,8,1
0.562874251497006,0.654690618762475,0.49500998003992,0.542914171656687,TRUE,8,8,1
0.0279441117764471,0.0159680638722555,0.0558882235528942,0.031936127744511,TRUE,8,8,1
0.386317907444668,0.344,0.772635814889336,0.688,TRUE,8,8,1
0.008,0.00399201596806387,0.016,0.00798403193612774,TRUE,8,8,1
0.159680638722555,0.147704590818363,0.17564870259481,0.111776447105788,TRUE,8,8,1
NA,NA,0.008,0.0160320641282565,TRUE,8,8,1
0.243512974051896,0.391217564870259,0.487025948103792,0.782435129740519,TRUE,8,8,1
0.215568862275449,0.271457085828343,0.431137724550898,0.542914171656687,TRUE,8,8,1
0.0558882235528942,0.0119760479041916,0.111776447105788,0.0239520958083832,TRUE,8,8,1
0.063872255489022,0.0678642714570858,0.119760479041916,0.135728542914172,TRUE,8,8,1
0.139720558882236,0.203592814371257,0.279441117764471,0.407185628742515,TRUE,8,8,1
0.135728542914172,0.107784431137725,0.271457085828343,0.215568862275449,TRUE,8,8,1
0.004,0.00399201596806387,0.008,0.00798403193612774,TRUE,8,8,1
0.17564870259481,0.127744510978044,0.351297405189621,0.255489021956088,TRUE,8,8,1
0.0518962075848303,0.0479041916167665,0.103792415169661,0.0958083832335329,TRUE,8,8,1
0.327345309381238,0.387225548902196,0.654690618762475,0.774451097804391,TRUE,8,8,1
0.0279441117764471,0.0718562874251497,0.031936127744511,0.0558882235528942,TRUE,8,8,1
0.112224448897796,0.044,0.224448897795591,0.088,TRUE,8,8,1
0.0998003992015968,0.0958083832335329,0.199600798403194,0.191616766467066,TRUE,8,8,1
0.143712574850299,0.143712574850299,0.287425149700599,0.287425149700599,TRUE,8,8,1
NA,NA,0.0377358490566038,0.0879120879120879,TRUE,8,8,1
0.00804828973843058,0.008,0.0160965794768612,0.016,TRUE,8,8,1
0.534930139720559,0.93812375249501,0.287425149700599,0.239520958083832,TRUE,8,8,1
0.127744510978044,0.191616766467066,0.255489021956088,0.383233532934132,TRUE,8,8,1
0.17564870259481,0.191616766467066,0.0479041916167665,0.0558882235528942,TRUE,8,8,1
0.279441117764471,0.347305389221557,0.558882235528942,0.295409181636727,TRUE,8,8,1
0.714570858283433,0.782435129740519,1,1,TRUE,8,8,1
0.0159680638722555,0.0239520958083832,0.031936127744511,0.0479041916167665,TRUE,8,8,1
0.139720558882236,0.187624750499002,0.279441117764471,0.375249500998004,TRUE,8,8,1
0.012,0.0119760479041916,0.024,0.0239520958083832,TRUE,8,8,1
0.215568862275449,0.431137724550898,0.0159680638722555,0.00798403193612774,TRUE,8,8,1
0.492,0.419161676646707,0.984,0.838323353293413,TRUE,8,8,1
0.522954091816367,0.479041916167665,0.838323353293413,0.806387225548902,TRUE,8,8,1
0.0998003992015968,0.111776447105788,0.151696606786427,0.0878243512974052,TRUE,8,8,1
0.810379241516966,0.774451097804391,0.367265469061876,0.415169660678643,TRUE,8,8,1
0.107784431137725,0.143712574850299,0.143712574850299,0.183632734530938,TRUE,8,8,1
0.00798403193612774,0.00399201596806387,0.0159680638722555,0.00798403193612774,TRUE,8,8,1
0.139720558882236,0.147704590818363,0.279441117764471,0.295409181636727,TRUE,8,8,1
0.0239520958083832,0.0239520958083832,0.0479041916167665,0.0479041916167665,TRUE,8,8,1
0.0918163672654691,0.111776447105788,0.183632734530938,0.223552894211577,TRUE,8,8,1
0.00798403193612774,0.00798403193612774,0.0159680638722555,0.0159680638722555,TRUE,8,8,1
0.352,0.428,0.184,0.231536926147705,TRUE,8,8,1
0.107784431137725,0.0998003992015968,0.215568862275449,0.199600798403194,TRUE,8,8,1
0.491017964071856,0.475049900199601,0.167664670658683,0.215568862275449,TRUE,8,8,1
0.251497005988024,0.331337325349301,0.502994011976048,0.662674650698603,TRUE,8,8,1
0.0518962075848303,0.0558882235528942,0.103792415169661,0.111776447105788,TRUE,8,8,1
0.0119760479041916,0.0119760479041916,0.0239520958083832,0.0239520958083832,TRUE,8,8,1
0.499001996007984,0.49500998003992,0.918163672654691,0.99001996007984,TRUE,8,8,1
0.786427145708583,0.750499001996008,0.63872255489022,0.870259481037924,TRUE,8,8,1
0.0479041916167665,0.063872255489022,0.0958083832335329,0.0878243512974052,TRUE,8,8,1
0.00798403193612774,0.00798403193612774,0.0159680638722555,0.0159680638722555,TRUE,8,8,1
0.986027944111776,0.906187624750499,1,1,TRUE,8,8,1
0.127744510978044,0.0758483033932136,0.167664670658683,0.151696606786427,TRUE,8,8,1
0.207584830339321,0.167664670658683,0.127744510978044,0.119760479041916,TRUE,8,8,1
0.267465069860279,0.471057884231537,0.271457085828343,0.391217564870259,TRUE,8,8,1
0.00399201596806387,0.00400801603206413,0.00798403193612774,0.00801603206412826,TRUE,8,8,1
0.367265469061876,0.363273453093812,0.127744510978044,0.223552894211577,TRUE,8,8,1
0.826347305389222,0.878243512974052,0.758483033932136,0.654690618762475,TRUE,8,8,1
0.29940119760479,0.351297405189621,0.598802395209581,0.702594810379242,TRUE,8,8,1
0.191616766467066,0.211576846307385,0.383233532934132,0.42315369261477,TRUE,8,8,1
0.00399201596806387,0.00400801603206413,0.00798403193612774,0.00801603206412826,TRUE,8,8,1
0.151696606786427,0.275449101796407,0.303393213572854,0.550898203592814,TRUE,8,8,1
0.00400801603206413,0.0119760479041916,0.00801603206412826,0.0239520958083832,TRUE,8,8,1
0.722554890219561,0.838323353293413,0.542914171656687,0.758483033932136,TRUE,8,8,1
0.143712574850299,0.235528942115768,0.287425149700599,0.471057884231537,TRUE,8,8,1
0.602794411177645,0.626746506986028,0.838323353293413,0.702594810379242,TRUE,8,8,1
NA,NA,0.25,0.363636363636364,TRUE,8,8,1
NA,NA,0.00970873786407767,0.00959232613908873,TRUE,8,8,1
NA,NA,0.20253164556962,0.0496894409937888,TRUE,8,8,1
0.906187624750499,0.17564870259481,1,0.351297405189621,TRUE,8,8,1
0.415169660678643,0.487025948103792,0.0798403193612774,0.0159680638722555,TRUE,8,8,1
0.315369261477046,0.467065868263473,0.42315369261477,0.456913827655311,TRUE,8,8,1
0.111776447105788,0.0958083832335329,0.223552894211577,0.191616766467066,TRUE,8,8,1
0.251497005988024,0.29940119760479,0.119760479041916,0.0718562874251497,TRUE,8,8,1
0.435129740518962,0.606786427145709,0.870259481037924,0.502994011976048,TRUE,8,8,1
0.151696606786427,0.219560878243513,0.303393213572854,0.439121756487026,TRUE,8,8,1
0.187624750499002,0.239520958083832,0.0878243512974052,0.0479041916167665,TRUE,8,8,1
0.004,0.004,0.008,0.008,TRUE,8,8,1
0.49500998003992,0.510978043912176,0.598802395209581,1,TRUE,8,8,1
0.383233532934132,0.562874251497006,0.311377245508982,0.487025948103792,TRUE,8,8,1
