"n.tips","q01","q10","s","rep","p.ac01","p.ac10","p.plg","p.pgls","n.trans"
200,0.1,0.1,2,31,0.309012875536481,0.526548672566372,0.580375278363984,0.0981994779870745,5
200,0.1,0.1,2,32,0.936344969199179,0.133891213389121,0.999893873910687,0.152650967800612,5
200,0.1,0.1,2,33,0.741865509761388,0.0291666666666667,0.933968601926698,0.431671217990468,9
200,0.1,0.1,2,34,0.226666666666667,0.34624145785877,0.999325828423766,0.942770040607253,6
200,0.1,0.1,2,35,0.419277108433735,0.0579710144927536,0.890221236735502,0.593160268965009,5
200,0.1,0.1,2,36,0.847107438016529,0.109014675052411,0.996000650631194,0.0528859797684927,5
200,0.1,0.1,2,37,0.660944206008584,0.471092077087794,0.999749929417564,0.626814734969336,4
200,0.1,0.1,2,38,0.583518930957684,0.134490238611714,0.999997915896001,0.884233987026038,8
200,0.1,0.1,2,39,0.910714285714286,0.621739130434783,0.999423469306437,0.541505328594311,5
200,0.1,0.1,2,40,0.490990990990991,0.332584269662921,0.889684945744082,0.229047324706743,6
200,0.1,0.1,2,41,0.247933884297521,0.0835073068893528,0.54532024754497,0.528204649452584,10
200,0.1,0.1,2,42,0.153846153846154,0.343891402714932,0.487555158025446,0.560350388476117,8
200,0.1,0.1,2,43,0.743875278396437,0.0411899313501144,0.998560163842216,0.696835601461217,2
200,0.1,0.1,2,44,0.869565217391304,0.182648401826484,0.810036926793095,0.138757277604434,6
200,0.1,0.1,2,45,0.0341880341880342,0.921108742004264,0.654843082261546,0.27143708971463,2
200,0.1,0.1,2,46,0.561247216035635,0.48,0.898059637722503,0.731256347933096,6
200,0.1,0.1,2,47,0.682008368200837,0.322033898305085,0.995108123983981,0.820374540906275,4
200,0.1,0.1,2,48,0.191964285714286,0.0585585585585586,0.987441960677726,0.395209302979236,4
200,0.1,0.1,2,49,0.25382932166302,0.770240700218818,0.998489002140897,0.912302858775828,8
200,0.1,0.1,2,50,0.896551724137931,0.279569892473118,0.994100606626093,0.594290867120001,7
200,0.1,0.1,2,51,0.859770114942529,0.30561797752809,0.997780995234729,0.277879418503786,2
200,0.1,0.1,2,52,0.81183932346723,0.438413361169102,0.998427594765551,0.514911157180544,7
200,0.1,0.1,2,53,0.147321428571429,0.481236203090508,0.437078655369109,0.907057373911944,5
200,0.1,0.1,2,54,0.829373650107991,0.197894736842105,0.999970409720032,0.533826755515067,4
200,0.1,0.1,2,55,0.474137931034483,0.978354978354978,0.91326351719195,0.172356012824734,4
200,0.1,0.1,2,56,0.41648590021692,0.397435897435897,0.439147160498639,0.0563732193533526,10
200,0.1,0.1,2,57,0.762589928057554,0.440835266821346,0.99847103180625,0.690733320962615,5
200,0.1,0.1,2,58,0.330316742081448,0.0409090909090909,0.997902141459648,0.226626717949414,6
200,0.1,0.1,2,59,0.785407725321888,0.13588110403397,0.999146420520748,0.763196349047877,5
200,0.1,0.1,2,60,0.474945533769063,0.957871396895787,0.998537186598778,0.680240625587291,5
200,0.1,0.1,2,61,0.389721627408994,NA,0.993247652223901,0.205738341806266,4
200,0.1,0.1,2,62,0.70561797752809,0.502262443438914,0.99788570854836,0.674502660287638,8
200,0.1,0.1,2,63,0.506493506493506,0.76043956043956,0.992583150245841,0.41989097843551,4
200,0.1,0.1,2,64,0.859002169197397,0.0789473684210526,0.51692828740244,0.0426478903251912,4
200,0.1,0.1,2,65,0.345114345114345,0.40084388185654,0.997126237687737,0.594399837263318,8
200,0.1,0.1,2,66,0.761020881670534,0.165898617511521,0.996133709341363,0.945647709258268,5
200,0.1,0.1,2,67,0.790890269151139,0.93167701863354,0.998817425120114,0.1195398423739,6
200,0.1,0.1,2,68,0.160520607375271,0.119733924611973,0.00646112535546976,4.015451434254e-05,9
200,0.1,0.1,2,69,0.623608017817372,0.697368421052632,0.999725978407959,0.558025926804849,4
200,0.1,0.1,2,70,0.362473347547974,0.621848739495798,0.336787913843209,0.52489237168027,6
200,0.1,0.1,2,71,0.632516703786192,0.165919282511211,0.999401829737674,0.448648892934837,5
200,0.1,0.1,2,72,0.586907449209932,0.31264367816092,0.574958366102228,0.308040703262301,4
200,0.1,0.1,2,73,0.645435244161359,0.36989247311828,0.996734939780804,0.979112459661644,7
200,0.1,0.1,2,74,0.58980044345898,0.547085201793722,0.979794255115788,0.254431723607694,4
200,0.1,0.1,2,75,0.552995391705069,0.186788154897494,0.998613448040431,0.33848863280789,7
200,0.1,0.1,2,76,0.604444444444444,0.0173160173160173,0.996925899288362,0.323739999357414,8
200,0.1,0.1,2,77,0.101479915433404,0.143459915611814,0.443109386387167,0.802852555088404,6
200,0.1,0.1,2,78,0.880851063829787,0.991416309012876,0.999700376213702,0.984981671103256,5
200,0.1,0.1,2,79,0.231578947368421,0.0467091295116773,0.99980156844028,0.179110600886093,4
200,0.1,0.1,2,80,0.787610619469027,0.0960698689956332,0.999294770685101,0.476308875006135,4
200,0.1,0.1,2,81,0.260869565217391,0.68649885583524,0.625652609970493,0.148656854946883,10
200,0.1,0.1,2,82,0.301310043668122,0.810690423162584,0.998910988781613,0.03436704693611,9
200,0.1,0.1,2,83,1,0.474945533769063,0.90080261898694,0.53407037182297,5
200,0.1,0.1,2,84,0.419491525423729,0.716738197424893,0.689997672444968,0.971838863326791,8
200,0.1,0.1,2,85,0.217948717948718,NA,0.843686833758185,0.231129447484558,4
200,0.1,0.1,2,86,0.979214780600462,0.559090909090909,0.889189367536235,0.738089170296772,6
200,0.1,0.1,2,87,0.360515021459227,0.0128755364806867,0.998941388759948,0.183552245626233,6
200,0.1,0.1,2,88,0.937062937062937,0.509009009009009,0.999910313702136,0.833914316811411,6
200,0.1,0.1,2,89,0.252723311546841,0.133620689655172,0.996858479869491,0.772599437779868,6
200,0.1,0.1,2,90,0.694063926940639,0.937777777777778,0.999213624759831,0.659960975900726,6
200,0.1,0.1,2,91,0.473913043478261,0.855913978494624,0.99988024833846,0.688201134770791,5
200,0.1,0.1,2,92,0.609865470852018,0.408888888888889,0.997101380116294,0.576162038519364,6
200,0.1,0.1,2,93,0.870535714285714,0.3,0.998885492921784,0.503131905392977,2
200,0.1,0.1,2,94,0.516268980477223,0.592427616926503,0.999822066557016,0.267674484044252,5
200,0.1,0.1,2,95,0.663883089770355,0.610169491525424,0.997767320393494,0.382148231288572,7
200,0.1,0.1,2,96,0.180257510729614,0.190064794816415,0.999269863660609,0.661644256427868,3
200,0.1,0.1,2,97,0.597285067873303,0.146453089244851,0.999138413552281,0.975233058770671,6
200,0.1,0.1,2,98,0.353741496598639,0.359550561797753,0.99810632301327,0.684517809811178,3
200,0.1,0.1,2,99,0.688372093023256,0.857142857142857,0.908734621056666,0.337938722042509,5
200,0.1,0.1,2,100,0.588744588744589,1,0.997414001934099,0.214404550741038,1
200,0.1,0.1,2,101,0.698689956331878,0.204899777282851,0.994218682175299,0.510772885050853,7
200,0.1,0.1,2,102,0.566893424036281,0.721739130434783,0.999433494178225,0.711448917424938,4
200,0.1,0.1,2,103,0.282105263157895,0.455142231947484,0.994712977574268,0.788152460097193,11
200,0.1,0.1,2,104,0.808695652173913,0.0943820224719101,0.681704388857431,0.456770191744383,7
200,0.1,0.1,2,105,0.961702127659574,0.560824742268041,0.999552890147552,0.36817243466377,4
200,0.1,0.1,2,106,0.762312633832976,0.400852878464819,0.97375687853695,0.450735804854952,6
200,0.1,0.1,2,107,0.644067796610169,0.734177215189873,0.999907534292103,0.34223463718664,7
200,0.1,0.1,2,108,0.772151898734177,NA,0.999248168102274,0.572492736449784,8
200,0.1,0.1,2,109,0.334841628959276,0.94170403587444,0.967228364106876,0.322701558480192,4
200,0.1,0.1,2,110,0.462555066079295,0.679911699779249,0.793864712422466,0.42224005975438,7
200,0.1,0.1,2,111,0.396659707724426,0.20253164556962,0.590137768260161,0.954376311209535,9
200,0.1,0.1,2,112,0.535147392290249,0.523702031602709,0.999972147123275,0.697581388644092,6
200,0.1,0.1,2,113,0.338600451467269,0.319101123595506,0.562704991232024,0.0198191664839012,6
200,0.1,0.1,2,114,0.508849557522124,0.271714922048998,0.998532290141084,0.342999958023796,4
200,0.1,0.1,2,115,0.766439909297052,0.639455782312925,0.999993797036245,0.467429961178019,4
200,0.1,0.1,2,116,0.636165577342048,0.535637149028078,0.994615947797125,0.99025421876277,8
200,0.1,0.1,2,117,0.965217391304348,0.865546218487395,0.999685692418542,0.0543053028779193,9
200,0.1,0.1,2,118,0.868965517241379,0.263529411764706,0.997728556333791,0.978473736583698,4
200,0.1,0.1,2,119,0.685446009389671,0.351543942992874,0.795734926036004,0.729269503533529,3
200,0.1,0.1,2,120,0.126086956521739,0.28448275862069,0.764910627532099,0.144662378033068,5
200,0.1,0.1,2,121,0.551422319474836,0.973094170403587,0.810327716518019,0.560197995596947,6
200,0.1,0.1,2,122,0.527716186252772,0.0685224839400428,0.998812414560979,0.709392714840301,5
200,0.1,0.1,2,123,0.605150214592275,0.0889830508474576,0.998966915426505,0.94450283823958,7
200,0.1,0.1,2,124,0.607305936073059,0.681514476614699,0.998309447229858,0.556806803772076,4
200,0.1,0.1,2,125,0.98488120950324,0.467532467532468,0.998924176823101,0.396640687140621,3
200,0.1,0.1,2,126,0.754385964912281,0.706666666666667,0.999873834839885,0.397133453146676,7
200,0.1,0.1,2,127,0.310272536687631,0.113445378151261,0.998621098482368,0.137808618838168,10
200,0.1,0.1,2,128,0.995798319327731,0.254859611231102,0.963642293269711,0.531006416173475,10
200,0.1,0.1,2,129,0.489887640449438,0.554054054054054,0.738415344851472,0.25080842645704,6
200,0.1,0.1,2,130,0.47787610619469,0.107296137339056,0.566564729539693,0.850286646212807,7
200,0.1,0.1,2,131,0.509977827050998,NA,0.998598525028743,0.568576357475134,6
200,0.1,0.1,2,132,0.944915254237288,0.682008368200837,0.839244276010693,0.976048901554607,6
200,0.1,0.1,2,133,0.375257731958763,0.521920668058455,0.997152341050366,0.204622668473913,8
200,0.1,0.1,2,134,0.462845010615711,0.0382978723404255,0.7813955864121,0.439310062188942,5
200,0.1,0.1,2,135,0.151898734177215,0.0666666666666667,0.999045104683857,0.18036099121842,7
200,0.1,0.1,2,136,0.545054945054945,0.211920529801325,0.99856274386706,0.899560815723148,6
200,0.1,0.1,2,137,0.168831168831169,0.11587982832618,0.993788267124037,0.245375354213587,4
200,0.1,0.1,2,138,0.722466960352423,0.6784140969163,0.998705775859223,0.33426971818342,4
200,0.1,0.1,2,139,0.772823779193206,0.424892703862661,0.921717789313041,0.406320448395762,5
200,0.1,0.1,2,140,0.459869848156182,0.821276595744681,0.711146177934168,0.248115537549998,10
200,0.1,0.1,2,141,0.55982905982906,0.65324384787472,0.999265273754545,0.33690049106184,4
200,0.1,0.1,2,142,0.786516853932584,0.36322869955157,0.998091974230193,0.832098077860416,9
200,0.1,0.1,2,143,0.401673640167364,0.202150537634409,0.999252788029475,0.333698652922122,4
200,0.1,0.1,2,144,0.305084745762712,0.0129032258064516,0.994560239378453,0.649275349740783,6
200,0.1,0.1,2,145,0.12636165577342,0.0258620689655172,0.465348756646489,0.367839592784332,4
200,0.1,0.1,2,146,0.568965517241379,0.143167028199566,0.999213577919835,0.678230195342414,8
200,0.1,0.1,2,147,0.334085778781038,0.130841121495327,0.784014841249248,0.807099921017001,4
200,0.1,0.1,2,148,0.693790149892934,0.31304347826087,0.999871999943501,0.222605868487218,2
200,0.1,0.1,2,149,0.650963597430407,0.0614035087719298,0.996255195250415,0.458237214877768,4
200,0.1,0.1,2,150,0.66384778012685,0.347280334728033,0.999264539829615,0.772980119552885,3
200,0.1,0.1,2,151,0.171306209850107,0.0933333333333333,0.150916909511634,0.374326592067542,4
200,0.1,0.1,2,152,0.900221729490022,0.778280542986425,0.905929221595589,0.597978665594658,7
200,0.1,0.1,2,153,0.913907284768212,0.849438202247191,0.999511487284772,0.718056352030211,7
200,0.1,0.1,2,154,0.191489361702128,0.21978021978022,0.837749845533546,0.909532600095558,7
200,0.1,0.1,2,155,0.567307692307692,0.00959232613908873,0.999641195498,0.204277993718803,3
200,0.1,0.1,2,156,0.348017621145374,0.275862068965517,0.984365521506715,0.548409281004816,7
200,0.1,0.1,2,157,0.529032258064516,0.0345572354211663,0.99532674659981,0.618437171509518,6
200,0.1,0.1,2,158,0.491452991452991,0.0752212389380531,0.999737407324469,0.547933558804703,4
200,0.1,0.1,2,159,0.238611713665944,0.0954446854663774,0.0357651560898435,0.862243537737632,11
200,0.1,0.1,2,160,0.876068376068376,0.691304347826087,0.998752733791276,0.162304732104264,6
200,0.1,0.1,2,161,0.38695652173913,0.542016806722689,0.997565884542403,0.154161328202773,6
200,0.1,0.1,2,162,0.152505446623094,0.62472885032538,0.996237603813173,0.340647701619343,5
200,0.1,0.1,2,163,0.92436974789916,0.602105263157895,0.998144822735206,0.120189236645722,6
200,0.1,0.1,2,164,0.0432692307692308,0.707379134860051,0.0446618988709539,0.768861053639767,3
200,0.1,0.1,2,165,0.672489082969432,0.0217864923747277,0.646402126120264,0.0165555569791176,6
200,0.1,0.1,2,166,0.255765199161426,0.548523206751055,0.531061618007015,0.126088048687694,6
200,0.1,0.1,2,167,0.889867841409692,0.671296296296296,0.999097651160286,0.93179603745058,7
200,0.1,0.1,2,168,0.537585421412301,0.26879271070615,0.913482002223326,0.863180253826588,4
200,0.1,0.1,2,169,0.145610278372591,0.692982456140351,0.601017150664485,0.184896307342814,6
200,0.1,0.1,2,170,0.561797752808989,0.37020316027088,0.60990529012471,0.39865210307674,6
200,0.1,0.1,2,171,0.34051724137931,0.680942184154176,0.825290948431146,0.182739217155796,8
200,0.1,0.1,2,172,0.87750556792873,0.270152505446623,0.999609646779765,0.234695078698634,5
200,0.1,0.1,2,173,0.236323851203501,0.0905172413793103,0.996989134258542,0.0925047782973261,7
200,0.1,0.1,2,174,0.921739130434783,0.0296610169491525,0.791901534694241,0.198742259726783,6
200,0.1,0.1,2,175,0.545034642032333,0.845315904139434,0.777255171884417,0.381619451148522,6
200,0.1,0.1,2,176,0.94170403587444,0.958424507658643,0.991487638725676,0.199593635535836,5
200,0.1,0.1,2,177,0.868544600938967,0.711316397228637,0.999166958727677,0.161023241144361,6
200,0.1,0.1,2,178,0.285077951002227,0.574610244988864,0.999854922438412,0.404064123031747,7
200,0.1,0.1,2,179,0.607758620689655,0.153518123667377,0.995087691529198,0.60804460570012,9
200,0.1,0.1,2,180,0.556034482758621,0.0740740740740741,0.732043831279622,0.375414292025254,4
200,0.1,0.1,2,181,0.848072562358277,0.489607390300231,0.996257204638955,0.383937989260236,5
200,0.1,0.1,2,182,0.420833333333333,0.38135593220339,0.746826866639754,0.609644631738302,10
200,0.1,0.1,2,183,0.67381974248927,0.343949044585987,0.999041788715185,0.866094051747583,6
200,0.1,0.1,2,184,0.737306843267108,0.737078651685393,0.999746850022325,0.432400541526584,6
200,0.1,0.1,2,185,0.708920187793427,0.0378250591016548,0.983737337640426,0.340702919762804,4
200,0.1,0.1,2,186,0.185430463576159,0.166311300639659,0.865742051356933,0.385775085339938,9
200,0.1,0.1,2,187,0.894623655913979,0.429184549356223,0.999550515757723,0.972933239487524,5
200,0.1,0.1,2,188,0.650224215246637,0.389140271493213,0.997643317233166,0.0479089498240705,5
200,0.1,0.1,2,189,0.915555555555556,0.431192660550459,0.997200481245922,0.52929196366487,4
200,0.1,0.1,2,190,0.994871794871795,0.904392764857881,0.999952663047972,0.989989324603797,1
200,0.1,0.1,2,191,0.815618221258134,0.419213973799127,0.999924246398295,0.839457217198757,6
200,0.1,0.1,2,192,0.517543859649123,0.2,0.999895421355137,0.830636145091496,6
200,0.1,0.1,2,193,0.851441241685144,0.694323144104803,0.69856571716025,0.555784933569393,10
200,0.1,0.1,2,194,0.312633832976445,0.354700854700855,0.692199737363699,0.142193098397124,10
200,0.1,0.1,2,195,0.995575221238938,0.417391304347826,0.999567770084181,0.396561313005099,4
200,0.1,0.1,2,196,0.432558139534884,0.252873563218391,0.956239697957051,0.397038848024182,4
200,0.1,0.1,2,197,0.939597315436242,0.947845804988662,0.99687123071214,0.935406334817086,4
200,0.1,0.1,2,198,0.360086767895879,NA,0.933920494357935,0.846935804548822,4
200,0.1,0.1,2,199,0.988713318284424,0.899328859060403,0.995285482435656,0.549089805968557,5
200,0.1,0.1,2,200,0.352697095435685,0.205020920502092,0.822638294518889,0.247342322356312,4
500,0.1,0.1,2,1,0.371428571428571,0.0325865580448065,0.998260827703085,0.611655900233461,15
500,0.1,0.1,2,2,0.325773195876289,0.0785123966942149,0.961842939963355,0.61419673403628,15
500,0.1,0.1,2,3,0.7374749498998,0.14859437751004,0.994970441930219,0.908051487568304,15
500,0.1,0.1,2,4,0.703252032520325,0.0165631469979296,0.947890642668514,0.164819655734198,8
500,0.1,0.1,2,5,0.724279835390947,0.919028340080972,0.99825164847359,0.641096705920201,8
500,0.1,0.1,2,6,0.747474747474748,0.100603621730382,0.997550468120509,0.416569844415854,15
500,0.1,0.1,2,7,0.626506024096386,0.036,0.359174335454803,0.0193555938887871,17
500,0.1,0.1,2,8,0.396,0.357429718875502,0.997650529133975,0.0388523154523754,8
500,0.1,0.1,2,9,0.995983935742972,0.948,0.855425371562998,0.601431663158726,12
500,0.1,0.1,2,10,0.387225548902196,0.100200400801603,0.628123512871579,0.0587030535758453,16
500,0.1,0.1,2,11,0.987704918032787,0.518367346938776,0.996241451350566,0.793247949015596,14
500,0.1,0.1,2,12,0.159836065573771,0.222680412371134,0.997759438514767,0.161006442121662,13
500,0.1,0.1,2,13,0.377049180327869,0.370672097759674,0.996127555824702,0.968788783797856,9
500,0.1,0.1,2,14,0.973630831643002,0.356275303643725,0.998575784941076,0.272731644709968,9
500,0.1,0.1,2,15,0.83265306122449,0.0780287474332649,0.984767453579298,0.959291111599965,13
500,0.1,0.1,2,16,0.544354838709677,0.618181818181818,0.934067252853365,0.106797130747577,9
500,0.1,0.1,2,17,0.128772635814889,0.0724346076458753,0.989511535474192,0.649422755929406,8
500,0.1,0.1,2,18,0.278688524590164,0.790224032586558,1,0.204684513973577,8
500,0.1,0.1,2,19,0.34639175257732,0.461224489795918,0.703390459907155,0.29392772018859,13
500,0.1,0.1,2,20,0.296747967479675,0.215885947046843,0.794636941042078,0.85863556133145,6
500,0.1,0.1,2,21,0.268839103869654,0.386178861788618,0.999792580957936,0.413810202259615,8
500,0.1,0.1,2,22,0.231237322515213,0.0244897959183673,0.988115429090796,0.589100642314758,4
500,0.1,0.1,2,23,0.65050505050505,0.0283400809716599,0.999843116580983,0.514508194396156,13
500,0.1,0.1,2,24,0.218623481781377,0.0649087221095335,0.999023980907732,0.105005848801782,17
500,0.1,0.1,2,25,0.252545824847251,0.348360655737705,0.999789575868047,0.820929632820811,7
500,0.1,0.1,2,26,0.643724696356275,0.525879917184265,0.581914635030136,0.760485829962463,16
500,0.1,0.1,2,27,0.895582329317269,0.280561122244489,0.991118921751218,0.204048524323527,8
500,0.1,0.1,2,28,0.359183673469388,0.341463414634146,0.813653988927038,0.0815670355492087,11
500,0.1,0.1,2,29,0.712215320910973,0.0291060291060291,0.912433774777979,0.772708078516669,11
500,0.1,0.1,2,30,0.208163265306122,0.387878787878788,0.755704261746694,0.204150309800365,13
500,0.1,0.1,2,31,0.816326530612245,0.112449799196787,0.855651567450935,0.538190076676046,13
500,0.1,0.1,2,32,0.823529411764706,0.993939393939394,0.994048044853576,0.937139926612454,11
500,0.1,0.1,2,33,0.470824949698189,0.275449101796407,0.834038436469218,0.52812729042976,11
500,0.1,0.1,2,34,0.687116564417178,0.59877800407332,0.996449081721122,0.477290516482974,7
500,0.1,0.1,2,35,0.326612903225806,0.13682092555332,0.382331939525422,0.911379675154331,18
500,0.1,0.1,2,36,0.480331262939959,0.00823045267489712,0.902015825282185,0.372223669601974,6
500,0.1,0.1,2,37,0.233870967741935,0.649298597194389,0.998075241982311,0.736747767037138,8
500,0.1,0.1,2,38,0.325955734406439,0.0486815415821501,0.755033377206713,0.203995570285634,9
500,0.1,0.1,2,39,0.791919191919192,0.0529531568228106,0.880301812246233,0.918243298637547,13
500,0.1,0.1,2,40,0.945454545454545,0.105691056910569,0.979736651247541,0.899120573089518,10
500,0.1,0.1,2,41,0.777555110220441,0.0362173038229376,0.984406058474819,0.880616419641961,8
500,0.1,0.1,2,42,0.942857142857143,0.365853658536585,0.986727432814146,0.187122143206162,10
500,0.1,0.1,2,43,0.378048780487805,0.720164609053498,0.937210970164671,0.31592851744433,8
500,0.1,0.1,2,44,0.580121703853955,0.0725806451612903,0.995621571001478,0.444607143263692,10
500,0.1,0.1,2,45,0.365461847389558,0.0858895705521472,0.750664457661421,0.774757628822235,8
500,0.1,0.1,2,46,0.597077244258873,0.577962577962578,0.833702701441039,0.753456761202261,14
500,0.1,0.1,2,47,0.836,0.0440881763527054,0.997944587457239,0.763266020269567,15
500,0.1,0.1,2,48,0.201612903225806,0.703476482617587,0.723288045298999,0.609028870199175,12
500,0.1,0.1,2,49,0.228915662650602,1,0.995051971321372,0.348959315306439,16
500,0.1,0.1,2,50,0.188,0.192384769539078,0.575556786718029,0.441516251733494,8
500,0.1,0.1,2,51,0.576612903225806,0.842741935483871,0.993858853636034,0.023092640408346,16
500,0.1,0.1,2,52,0.853658536585366,0.846153846153846,0.996083424479389,0.263036046585088,8
500,0.1,0.1,2,53,0.441237113402062,0.564315352697095,0.999681981344963,0.698047253436482,5
500,0.1,0.1,2,54,0.556910569105691,0.965235173824131,0.848685564897678,0.28421046887097,16
500,0.1,0.1,2,55,0.0963855421686747,0.621951219512195,0.358038067551929,0.712945588590201,12
500,0.1,0.1,2,56,0.454918032786885,0.518367346938776,0.999600633619354,0.158542655399122,10
500,0.1,0.1,2,57,0.1285140562249,0.983935742971888,0.999893481043828,0.215097692177096,11
500,0.1,0.1,2,58,0.117171717171717,0.486815415821501,0.999333221966453,0.379023331970359,11
500,0.1,0.1,2,59,0.789366053169734,0.0610997963340122,0.981758859728755,0.229286468840902,12
500,0.1,0.1,2,60,0.488888888888889,0.168674698795181,0.995782062209684,0.327748677436265,16
500,0.1,0.1,2,61,0.77079107505071,0.331983805668016,0.999177942161117,0.800907119760552,13
500,0.1,0.1,2,62,0.278586278586279,0.726141078838174,0.995237649013592,0.851386791559755,12
500,0.1,0.1,2,63,0.794297352342159,0.00816326530612245,0.76206073151513,0.157935158109775,10
500,0.1,0.1,2,64,0.137096774193548,0.676171079429735,0.80208713155115,0.264657190859758,5
500,0.1,0.1,2,65,0.519269776876268,0.77979797979798,0.899719178443023,0.80623297605808,17
500,0.1,0.1,2,66,0.283400809716599,0.212678936605317,0.997331529925855,0.791195028974777,10
500,0.1,0.1,2,67,0.364372469635628,0.98989898989899,0.626005788198711,0.10965688667667,13
500,0.1,0.1,2,68,0.396761133603239,0.181818181818182,0.994033305176789,0.709692475959162,12
500,0.1,0.1,2,69,0.193415637860082,0.418032786885246,0.995772043692302,0.813789833968151,8
500,0.1,0.1,2,70,0.718685831622177,0.114052953156823,0.997007379012247,0.616135190019213,12
500,0.1,0.1,2,71,0.703476482617587,0.0365853658536585,0.989881544834645,0.292748865473747,7
500,0.1,0.1,2,72,0.124,0.232464929859719,0.998052899369669,0.337270533400206,8
500,0.1,0.1,2,73,0.369918699186992,0.329979879275654,0.863271034280974,0.201500753933493,11
500,0.1,0.1,2,74,0.841683366733467,0.773547094188377,0.996688345935643,0.495840633458895,13
500,0.1,0.1,2,75,0.328,0.22,0.98612928213683,0.724598722264282,22
500,0.1,0.1,2,76,0.562753036437247,0.426778242677824,0.99552066125728,0.954398695676293,13
500,0.1,0.1,2,77,0.234343434343434,0.790322580645161,0.99667961072269,0.0641834217837472,9
500,0.1,0.1,2,78,0.602409638554217,0.0602409638554217,0.905034668061423,0.126061636929917,17
500,0.1,0.1,2,79,0.26530612244898,0.328600405679513,0.846003369912549,0.929108716634644,12
500,0.1,0.1,2,80,0.548,0.092,0.998621702188341,0.0173067889663812,16
500,0.1,0.1,2,81,0.642276422764228,0.069672131147541,0.98518229982034,0.521947936487468,14
500,0.1,0.1,2,82,0.44578313253012,0.876767676767677,0.999838035468189,0.589472670665756,13
500,0.1,0.1,2,83,0.865731462925852,0.296593186372746,0.66706265313179,0.515334274868404,10
500,0.1,0.1,2,84,0.955284552845528,0.33739837398374,0.994683065405179,0.817802610929061,7
500,0.1,0.1,2,85,0.881763527054108,0.172690763052209,0.998764830026624,0.485830035994952,9
500,0.1,0.1,2,86,0.30060120240481,0.323353293413174,0.593892367007864,0.194110570769467,9
500,0.1,0.1,2,87,0.409937888198758,0.288659793814433,0.996274955186331,0.674819985621749,5
500,0.1,0.1,2,88,0.346774193548387,0.0360721442885772,0.994754239385007,0.287704080775376,11
500,0.1,0.1,2,89,0.552,0.152917505030181,0.996723627118299,0.848767001245732,14
500,0.1,0.1,2,90,0.327272727272727,0.405622489959839,0.724391461719833,0.379969395187559,17
500,0.1,0.1,2,91,0.696356275303644,0.542857142857143,0.999183333991154,0.56221713100459,16
500,0.1,0.1,2,92,0.787018255578093,0.997979797979798,0.800245856656161,0.115518414382686,5
500,0.1,0.1,2,93,0.243298969072165,NA,0.61188352729428,0.0273528463946901,6
500,0.1,0.1,2,94,0.248979591836735,0.181451612903226,0.997014139462118,0.867398347231744,8
500,0.1,0.1,2,95,0.0442655935613682,0.665314401622718,0.964752087572622,0.22004848908622,11
500,0.1,0.1,2,96,0.654471544715447,0.524390243902439,0.994968114801437,0.418703432219966,11
500,0.1,0.1,2,97,0.421686746987952,0.180360721442886,0.998504702091365,0.0151950007203343,10
500,0.1,0.1,2,98,0.757637474541752,0.635814889336016,0.978253790365278,0.361287850434006,10
500,0.1,0.1,2,99,0.832323232323232,0.635814889336016,0.99000569928726,0.453720466703502,11
500,0.1,0.1,2,100,0.314516129032258,0.0447154471544715,0.998649130445193,0.951810664392084,9
500,0.1,0.1,2,101,0.168336673346693,0.216,0.242711410898315,0.301580506132558,14
500,0.1,0.1,2,102,0.144578313253012,0.659959758551308,0.985660079917458,0.378019246523454,10
500,0.1,0.1,2,103,0.465020576131687,0.910204081632653,0.737079912298903,0.0555124504736452,5
500,0.1,0.1,2,104,0.21327967806841,0.0608519269776876,8.69967356646468e-11,0.0447697931829686,11
500,0.1,0.1,2,105,0.218181818181818,0.189134808853119,0.690868358813275,0.0420820299404132,11
500,0.1,0.1,2,106,0.101419878296146,0.0163265306122449,0.981549028382003,0.69460553904441,9
500,0.1,0.1,2,107,0.894308943089431,0.174089068825911,0.997606586491511,0.479992319143104,7
500,0.1,0.1,2,108,0.643863179074447,0.160965794768612,0.927935068626785,0.640754565139392,9
500,0.1,0.1,2,109,0.430020283975659,0.0773930753564155,0.655041980301766,0.562270928757753,12
500,0.1,0.1,2,110,0.480651731160896,0.0646464646464646,0.993564929766692,0.762239385865539,14
500,0.1,0.1,2,111,0.643724696356275,0.187755102040816,0.998793298080615,0.608012364719942,12
500,0.1,0.1,2,112,0.945606694560669,0.62655601659751,0.998948644798213,0.414165093579079,11
500,0.1,0.1,2,113,0.526315789473684,0.0523138832997988,0.999363820970188,0.958669115788484,14
500,0.1,0.1,2,114,0.358148893360161,0.862903225806452,0.99380070978304,0.0137931677881419,15
500,0.1,0.1,2,115,0.188139059304703,0.155102040816327,0.746347615057062,0.423311452179015,10
500,0.1,0.1,2,116,0.364754098360656,0.490872210953347,0.999759989611454,0.23901624190013,13
500,0.1,0.1,2,117,0.190283400809717,0.36105476673428,0.999991195352196,0.41629055943176,12
500,0.1,0.1,2,118,0.535496957403651,0.0203252032520325,0.997726896005951,0.342050719751993,11
500,0.1,0.1,2,119,0.832997987927565,0.26369168356998,0.999810550369757,0.368479047867734,10
500,0.1,0.1,2,120,0.320486815415822,0.581818181818182,0.998104685637691,0.86606764516178,10
500,0.1,0.1,2,121,0.546558704453441,0.242424242424242,0.987172024627056,0.567910795221534,11
